Gene ID,GenBank Nucleotide Accession
78330,DQ892718; XM_017028359; BC021217; NM_021075; ; CR542190; CR542174; XM_011529586; AK308228; BU629860; AK289586; AY173949; BC054016; BF311986; BC033766; DQ895967; AK056041; BI829092; CF123536; NM_001001503
69597,AK129504; BU786821; BC024282; BX091241; Y18314; XM_011525601; NM_006796; ; BC065016; DN993083
27050,AB062288; AK223048; NM_001260507; AA976344; BM831460; BM928330; U14992; AK129794; BE797417; DQ892888; AK130960; AW134501; BC013196; S42658; BC100284; CB241053; NM_001256802; NM_001260506; U14990; NM_001005; ; AK313051; BC003137; BC034149; BC071917; BC150501; BQ645330; D28344; DQ896136; DW448503; U14991; BC003577; BC013231; BC029981; BC071669; X55715
14218,AK056469; AK295314; AK304828; BC146309; CN307901; XM_005270297; XM_006718079; XM_011540386; AB007878; AK315983; AK294454; AK294736; BX647371; AK123570; AK302015; XM_005270298; NM_014631; ; AK096575; AL833070; XM_011540387; BC156572; XM_005270294; XM_005270295; XM_006718080; XM_011540385; XM_017016970; AK025783; AK295660; XM_017016969
11303,XM_011518339; XM_017014379; XM_017014380; AF258627; AF285167; XM_017014378; AK024328; BC034824; XM_005251773; XM_011518344; ; AB055982; BC146856; BU753834; AJ012376; XM_005251776; XM_011518341; AK027864; BX955241; AB037924; AB208839; AB445477; AF165281; XM_011518340; XM_011518342; XM_017014381; XR_001746223; NM_005502; XM_017014382; AF165298; AF165302; AF165305; AL353685; AF165291; AF165292; AF165297; AF165307
19247,BQ007989; EU779707; S78088; BF515187; NM_001330437; NM_080601; AK289854; AU123593; L08807; AK312147; BC008692; BC025181; CN258646; L03535; U79291; XM_011538613; XM_017019722; ; BT007106; S39383; BX537632; EU779706; L07527; XM_006719526; NM_002834; BC007869; DB450422; X70766; BC030949; D13540; DA498964; EU779708
66152,; AF161500; AF161536; NM_001003684; AF112217; CD674029; NM_013387; BC015971; AK225973; BC005402; BI754905; CB999839; AB028598; BU935406; CA311834; AF161468
20005,; BC000483; NM_000661; AK312241; AL832047; BC007967; BM841336; AY376242; BG829769; D14531; D16961; DQ892959; DQ895974; AB062431; AL039355; BC031906; BQ286041; AY320412; BC004156; NM_001024921; AK303908; BC004206; BC100285; U09953; U21138; AK130966; AK297178; AY597415; BC012149; BC066318; BC070214; DQ892727
12450,AK312913; AK316234; BC007093; EU176176; L49504; BC000196; U47413; ; BX538035; D78341; DQ893765; NM_199246; U53328; X77794; BT007134; AK297190; BM479568; BX644635; XR_941118; NM_004060
11938,; M23115; XM_011538402; AY186578; NM_170665; BC065753; BI553880; KU177930; AK095382; BC035588; XR_243009; NM_001135765; AK000300; AL117505; BX648282; KU177929; KU177931; M23114; XM_005253888; NM_001681; AK293877; BG773489
74142,AK056366; AK096433; AK127867; BC109218; BC109219; BC139726; U02389; ; AK096626; AK298531; BC000235; XM_011528441; NM_004793; BI906625; AL096720; DQ896202; NM_001276479; NM_001276480; NR_076392; DQ892955; AK309720; HQ204958; HQ204963; X74215; AF059301; AF059308; HQ204949; HQ204962; HQ204964; HQ204966; HQ204968; HQ204970; HQ204985; AF059297; AF059299; HQ204953; HQ204971; HQ204975; HQ204977; HQ204984; CH471139; HQ204950; HQ204952; HQ204959; HQ204961; HQ204969; HQ204972; HQ204973; AF059302; HQ204948; HQ204951; HQ204960; HQ204974; AF059296; AF059303; AF059304; HQ204976; HQ204983
66972,AJ512835; AJ879081; AK294514; XM_011528274; XM_011528278; XM_017027286; XM_017027290; ; AJ879080; BG706035; XM_011528277; XM_011528282; XM_011528284; AJ619962; XM_011528275; XM_011528276; XM_011528281; XM_011528283; AJ879083; AJ879082; AK027562; AK074579; AY750170; NM_024103; AJ619988; HQ447924; XM_011528279; XM_011528280; XM_011528285; XM_017027285; XM_017027292; AK054901; AK295484; XM_017027288; XM_017027289; XM_017027291; AW379976; BC001656; XM_017027287
14694,AY336089; BC014582; D28398; AK095666; BC000214; BC000366; BC032006; AK301029; BC010119; AK301468; BC029996; CR541909; NM_006098; AK303316; BC017287; BC019362; BC021993; BC035460; BC014788; DQ891422; AK222488; AK310916; DQ894596; JN104586; M24194; ; AM393661; BC014256; BC019093; CR456978; GU727632
71755,; DQ890882; XM_005258748; XM_017026598; BC032730; BF510979; DQ894036; XR_935796; NM_014475; AB021933
14797,BM550097; NM_198970; BM908356; X73358; X73357; XM_006722664; NM_198969; ; AK095154; BC113737; HQ258149; N23852; U04241; NM_001130; AF269289; AK094591; BC113735; BG696926; BG913049; AF072902; AK314713
NaN,
66890,BC017263; AK308027; DC404202; ; NM_006816; AK292099; AK301607; JF432530; AK222609; U10362
16412,BM791591; BX537407; AK291697; DB292597; DQ894251; NM_033668; NM_033669; AL710802; BM973433; CX871886; DB063946; NM_033666; ; AI261443; BC113901; CX868374; M34189; U28252; NM_133376; NM_033667; M84237; BC020057; DA600874; DQ891069; NM_002211; AM393197
12390,DQ656068; NM_001206748; ; AB451417; AK024513; AM393815; BM762545; AI762868; AK310786; AV650449; AY353255; BC005256; BT007051; BX350116; CR407685; NM_198212; AF035752; NM_001233; AA878149; AB451285; BM542127; DA882274; AA883287; AK311964; AW022298; NM_001206747
22627,; BC000179; AK296555; NM_006761; NR_024058; AK316201; DC365395; EU176525; U20972; U28936; AK295997; U54778; XM_017025005; AK128785; AK316185; BT007161; EU794581; U43430; AK295260; AK296050; BC001440; XM_005256784; BM755263; U43399; AY883089
16997,AF113211; BC062686; S82451; ; BC032434; BC047742; CB054045; NM_000428; BC078659; AB209865; Z37976; XM_011536765
12869,
12540,AL121735; BC003682; BC018266; M57298; AF498962; AL031281; AF498963; BC002711; M35543; CH471134; AL121734; AY673602
26457,AK131101; XM_011528003; ; AK299852; XM_011528001; AK294238; BC013149; AK315935; BC059399; CN333611; XM_011528002; XR_001753680; XR_001753681; AK296355; XM_011528000; XM_017026781; NM_198580
75406,BC005954; BC111517; XM_017026768; AK091046; NM_024407; AK127759; AK293917; BC001715; JF432732; AF115969; AK222738; ; AF060512; AK091024; AK092169; AK128713; AK297611; XR_001753679; AK056061; AK091623; DC340464; XM_005259556; AK289671; BX099945
68342,BC005829; AF088991; AK311744; BC007509; AK291876; NM_004548; AF067169; ; AF044954; BP319067; CH471112; AF088993
22027,; AK295262; BC009195; AK300521; X15187; AY040226; BC066656; CA419931; NM_003299; AJ890084; AK025862; FJ460515; EU794608; AF087988; AK025459; AB209534; AK298996
64817,DR008048; NM_153366; AJ619977; AY916667; BF368046; BU077276; BX106110; CX165144; AK122605; AY243503; BC039727; ; BC047729; AK075200; DV080389; AK075234; BC030816; AL832416
17850,CA444307; M65131; DB290266; KF030882; AK292568; DA777441; AK312611; AB208845; BC016282; BX647789; KU178201; BT007434; KU178202; XM_005249143; NM_000255; 
15007,; AF287959; AK301019; AK304472; AK316195; AL566368; AY856830; BE875389; D14351; DQ327722; M27971; M98453; X96638; XR_430999; NM_002116; AB209117; AY786588; D14350; D32131; DQ327718; DQ891760; L18898; M12758; M84375; U43334; U45480; X60764; X94573; AF008933; AF015930; AF165065; AF217561; AJ000661; AK301014; BC008611; BC019236; D16843; D38525; DQ336694; KJ534864; M11887; M24042; M86404; U25971; U41057; U50574; X94568; X94570; X94572; Z27120; AF012767; AK313119; AY191310; AY225407; AY786586; D16842; JQ313909; L76936; M27539; M64740; U03697; U03754; U56825; X02457; X57954; X61711; X91399; Z23071; XM_005275331; XM_017030288; AF116214; AF287958; AJ290394; AK125608; AK296091; AY786587; D83515; M84377; U03907; U07161; U18930; U43335; X13111; X60108; X61700; Y08275; Y13028; AF012766; AF140506; AF305699; AK130165; AK301282; BC003069; D83516; DQ327721; M27538; U32184; U36914; U83415; X61704; Y13267; Y17224; Z46633; AF036921; AJ001274; AJ249241; AY365426; AY786585; D16841; D32129; D32130; DQ336695; HG327114; M12377; M27537; M84379; X13112; X61703; X94567; X96724; X97802; AF116215; AJ001269; AJ580771; AY191309; D14354; D26550; D50068; DQ327719; DQ327720; DQ336693; EU176622; M23739; M24095; M32321; M84378; U43336; U52429; X94566; Y11441; NM_001242758; AJ401085; BA000025; X00492; AB774956; AL671277; HG794390; AB774974; AH008295; AH009116; AJ401087; GU812296; HG794396; AB774975; HM596506; M32317; X64454; AB774957; LN810152; M16102; HG794392; U21052; AJ292075; U21053; AK313911; U29057; AJ309047; AL671883; AF189017; AJ401222; L33922; U04245; X91749
56462,AK126162; AK130842; BC006507; BC040659; CA412877; XM_005248978; XM_017010642; NR_130739; ; AK315067; XM_005248979; XM_011514450; AF192559; BC110914; AK303318; AY947344; XM_017010643; BC125055; DR005492; AF151822; AF189289; BC000702; NM_001271641; AF176006; AK022783; AK225628; AY358519; BC009962; BC153873; NM_014341; BC125056
11840,; AK296020; BC010415; BM844480; BT007393; AK130737; AM393261; AM393595; BG421840; BC009247; BC011358; XM_017001233; NM_001024228; AF493881; AK297792; AM393462; AM393712; BQ949763; M84326; NM_001024226; AF052179; AK000620; M36340; NM_001658; AK057838; AK293553; BM353046; NM_001024227; AF055002; AK057875; BF337061; BQ935470; BC010429
433256,AK000339; DQ896596; CF595490; XM_017016324; AB033899; AJ496489; AK223288; AL708480; AY358520; BC007985; NM_203380; AM262166; ; AK024932; AK301786; DQ893266; NM_016234; AK310436; CD689921; AK222782; NM_203379
20088,BC000523; BC003149; BG610671; BG944046; NM_033022; AM393791; BE300488; BM745909; NM_001026; NM_001142282; NM_001142283; AK311776; BX647260; NM_001142285; AK311910; BC071926; CD677556; D28424; NM_001142284; ; AF147330; AM393376; BX537975; CD176901; M31520; DB116225
20102,DQ891597; M58459; ; BC100906; BF242790; NM_001008; BC100905; AK222594; XM_017030061; AI167386; DQ894791; BC010286; AK292819
116847,BQ010158; BQ182260; CA776651; CR542270; NM_201348; BQ181008; U29089; BE275567; BM705293; BQ778242; DB498999; AK098245; BC032498; BQ777133; CA393630; CR541787; BG569381; BQ706095; R83537; NM_002725; ; BI770477
56384,; XM_017008187; NM_012318; AL133650; BC014500; BC021208; AK293572; XM_006713884; AK310563; AF061025; DQ893606
12017,AM392568; BC014774; AK316577; KU177932; AK222749; KU177933; AK096038; NM_004323; AF022224; NM_001172415; ; U46917; Z35491; AF116273; AK093238; BC001936; BG723775; CN478628
13476,NM_005669; AK299902; AY562243; HQ448104; M74090; AK294496; AK295436; AK310729; AK312522; AK300048; BC065926; DA807043; AK298268; ; BC000232; BX648005; XM_017009844
13350,AB057815; BC106084; BC150649; CK300256; NM_012079; BC015762; BC023565; DQ892286; HY016503; ; BC006263; AF059202; XM_011517356; BI907285; DQ895486
97487,XR_933210; AF521890; AF479814; AK000855; XR_933209; NM_178818; AW207043; CR933620; BC093679; ; AF521889; AL157468; AK126493; XM_011522882; XM_017022954; NM_181521
56040,AC027237; M17886; CH471082; BC003369; BC007590; AB061836; CD388103
231070,BM995866; BT007227; XM_005249542; AK095977; DA590854; NM_198337; AY112745; ; BI918342; NM_005542; AF086365; NM_198336; AK291675; DA738378; XM_005249543; AL541939; XM_017012177; AA565248; BC001880; BI550548; BQ059075; DN996424
20324,BC016475; BX113402; AK311055; BM971534; BQ025694; ; AF085481; AK026943; DQ894617; AK290378; CN286178; DQ891440; R55388; DA561006; NM_004657
21366,BM873716; BU625571; DC359099; XM_011534030; NM_003043; AK309534; BC006252; BM981004; XM_006713307; XM_011534031; XR_427286; AB209172; AK308417; BC137129; Z18956; NM_001134367; AF346763; BC144490; AK307284; BX478649; BX510251; U09220; NR_103507; BM149397; CA448606; NM_001134368; ; BC111489; BC137128; BQ945675; CD366732; XR_940495; AK303649; BX509263; U16120
17904,CR456839; M22918; M31212; N84459; AK301198; NM_079423; BC071661; CA427580; EU831973; JF432556; BC006781; CN401857; EU832066; HQ447465; ; AB046613; BC017455; BC093066; BG283793; CR457014; M22920; U02629; NM_021019; NM_079425
26961,NM_000973; BC012197; BC030151; CR457046; Z28407; AK309619; BC093064; BM783910; EU176553; XM_017013723; NM_001317771; BC000047; BC000077; BC013104; BG480561; DQ893309; ; NM_033301; AK289459; BT007379; AK301073; BI461661; BQ929065; NM_001317782; CB128790
106529,AF222742; AK299134; BC034484; BT007179; AK094087; DB491783; DQ891949; NR_038103; AF038958; BC013881; BG705196; GQ129437; NM_001321170; NM_138501; ; BC002425; BC005952; BC007801; NR_038104; AK001416; BC005384; EU832830; XM_011528442; AK315412; BC000174; NM_004868; CR456892; DQ895135; AF038959; XM_006722945
75475,CN279004; AL096750; BC140370; BC036944; BC142672; BC150206; ; BC041576; XM_011516960; XR_001745509; NM_017570; AB122018; AF217994
22334,BE545584; DQ894097; L06328; BC012883; ; BC000165; CF122447; CR456964; NM_001184823; NM_001324089; NM_001324090; NM_003375; AK315919; DQ890934; L08666; BC072407; NM_001184783; AK296635; NM_001324087; NM_001324088; BU171142; DA608755
14381,AK302341; DC394789; NM_001042351; ; DQ892219; NM_000402; AK292304; BU589629; M19866; S58359; BC000337; M21248; M27940; DQ895415; X03674; AL560686; AY158134; AY158139; M65233; AY158106; AY158113; AY158118; AY158121; AY158124; AY158137; M26750; X53815; AY158099; AY158101; AY158107; AY158112; AY158120; AY158123; AY158128; AY158129; L44140; M65229; AY158096; AY158105; AY158108; AY158130; AY158138; AY158142; M65225; AY158109; AY158127; AY158135; CH471172; M12996; M65227; M65230; M65234; AY158097; AY158098; AY158102; AY158104; AY158111; AY158116; AY158122; AY158126; AY158132; AY158136; AY158140; M23423; M26749; M65231; M65232
12406,; AK131503; AK309905; D83174; NM_001235; AK122936; AY744367; AI926019; CB123399; XM_011545327; NM_001207014; AK075504; AK130870; AY264853; DC398178; AB044778; AK094047; BC014623; BC036298; BC070087; X61598; AB044779; AK290124; AK297811; BQ016136; BT007094
53599,AK312357; D14043; DQ891034; EB388947; NM_001142403; NM_001142404; NM_006016; BM830140; DC402684; AK307193; AK310854; AF299341; AK303525; BC037914; BC040317; AF106518; AF299343; BM817924; NM_001142402; AF299342; AK315908; BC011522; DC403839; FJ200494; NM_001142401; NM_001346500; ; AK301692; AK308664; BM668503; AF263279; AK298684; DQ894213
14688,BQ881467; BU902364; NM_001282539; BC127205; XM_017001060; BC008991; BT007305; BU684444; X04526; XM_017001061; BC004186; HM005385; M36430; NM_001282538; ; AF070597; AK122949; AK312614; BU153593; CR456784; AF070603; AI092255; AK096614; BC114618; NM_002074; AF501882; BC005888; XM_017001059
52502,; BM693675; DA736976; DB101255; NM_001278266; BC000782; DB446945; NM_001278261; NM_001278264; BC108283; EU831795; XM_005255229; AF115345; CA396216; XM_011522444; NM_001278262; NM_001278265; NM_014316; BC001333; HY005510; NM_001042476; NM_001278260; AK311777; HY090855; NM_001278263; AK093698; BM920489; BQ004670; EU831872; BC003366; XM_005255228
14590,XM_011517623; JF432643; U55206; AK290450; AK301094; BC025025; ; NM_003878
56442,AF164794; BC014412; HQ448235; AK075339; AL137261; JF432159; AF087902; BC033029; BC028607; NM_020755; AY358429; ; AB033079
20658,AF380184; BC046101; BQ221207; X63071; NR_103797; ; AF161430; AF380182; AF380183; AK074269; AK127947; AK307612; AY026895; BC029455; AF380179; AW338543; CF890770; EF212261; NM_138927; AF161428; AF380180; AF380181; BC005337; NM_001291412; NM_003103; NR_103798; AB028942; AF139897; AK024752; AK128071; BC017278; BC066303; BC104656; BF197677; NM_001291411; CF887020; EF212262; X63751; NM_032195; NM_138925; AF435977; AK091233; BM998625; BC002422; BC054029; DQ102771; X63753; NR_103796
71900,AK002135; AK001834; BC028108; BC033901; ; XM_005249789; AK223263; DA452299; AK090805; HQ447341; NM_018374; AK311651; NM_001134232; BC039741
22186,AC005253; BC101830; X56997; X56999; Y00361; AK314717; BC101832; AF348700; BC143668; CH471106; X56998; DQ479851
20250,AF320307; AK312312; BC062303; CH471066; Y13647; AF097514; S70284; AB032261; AK222862; BC005807; AL139819
19298,AB018541; AB062286; BT006879; KU178290; KU178291; AY434724; NR_036493; ; BC064979; CB993363; X75535; NM_001193644; DQ891417; AK303099; CD557913; DC405033; DC400252; DQ894591; AK300368; BC000496; NM_002857; NR_036492; NM_001131039
72289,
17164,; NM_004759; X75346; XM_017002810; BU621009; BC052584; BC036060; NM_032960; XM_005273353; AK307499
83945,AK223105; BC032100; AF411044; AK001333; NM_001286516; AF244136; AK295391; BC020248; NM_001135110; NM_005147; ; BC030145; BX445320; BC007225; DA172592; AF061749; BC012343; BC014062; AB209923; AK314218; AK127660; BC011855
19244,AK129578; AK292703; BI552091; XM_005271231; XM_017002401; NM_001195101; NM_080392; U48297; XR_001737441; XR_001737443; BC070181; BC070182; U14603; AF208850; AM393556; BM996809; L39000; N21082; XR_001737442; XR_001737446; XR_946766; NM_003479; ; AM392609; XM_005271232; NM_080391; AK297280; AM393532; BC018662; BI545293; XR_001737444; XR_001737445; NM_001195100
19921,AK311858; BC000530; BC095445; NM_000981; BC013016; DQ891377; X63527; XM_005257564; ; AK130962; BX537435; EC496970; DQ580256; EU832047; HQ447194; HY152200; EU831953; S56985; AB019566; BC062709; AV743818; AY157980; BC066315; BF025822; AB055766; AK223082; NM_001330200
108958,; AK301241; XR_929851; NR_138423; XR_001746397; NR_138425; AK054974; DC306779; XR_001746395; XR_001746396; XR_001746398; NR_138424; AK027502; AK074127; NM_001329990; AK303036; XM_005252282; XM_011519118; AK075421; BM674865; NM_032809; NR_138421; AJ420465; XM_011519117; XR_001746392; XR_001746393; XR_001746394; XR_929849; NR_138422; BC009114; XR_929850
67130,CR456714; AF047182; CR541997; CU013417; ; AK291874; AK316562; BC002772; NM_002490; DQ892966; CR456529; CU013129; DQ896214
13106,BC067435; AJ853940; ; AF182276; J02625; NM_000773; S77873; AF084225; AJ853939; AK290822; BC067433; BX951478; DQ149222; AJ877238
18555,; AK301832; XM_011543922; XM_011543927; AB209465; BT006827; DA816614; X66363; XM_011543926; AK096881; BQ187876; XM_011543920; AK290145; BC001048; XM_017029570; XM_017029573; XR_949017; AK296880; XM_011543923; XM_011543924; BC015607; BG029956; HM005637; NM_006201; BC009852; XM_011543921; XM_011543925; XM_011543928; XM_017029572; NM_001170460; AK131486; AK303849; BC006190; DA900611; XM_017029569; XM_017029571; NM_033018
16438,AW501800; AK311008; XM_011533682; XM_011533688; BM695661; D26070; XM_005265109; XM_011533690; XM_011533692; AK309981; CN431631; CV355426; DA060305; DB260851; L38019; S82269; U23850; XM_011533683; AI470158; AK293752; BG202086; XM_006713131; XM_017006357; NM_001168272; DB576768; XM_005265110; XM_011533685; XM_017006358; ; AB208868; AK294594; XM_011533681; NM_001099952; AK296235; BC144563; BQ006717; DB544988; XM_011533684; XM_011533686; XM_011533687; XM_011533691; NM_002222
11852,; AK312487; AF498971; BT019546; CA443347; AK310813; BK001232; EU832788; AF171089; AK124398; CR542272; X06820; BC062781; BM669284; BT019547; GQ129351; M12174; AK309991; BC066954; NM_004040
58214,X70377; NM_001900; ; BC062678; BC069514; CB985957; HQ447459; BC074953; S51214; AL591074; X59964; AF319564; M19671; M19672; M19673; BC062679; BC021225; J03870; M19169
58805,AF245471; ; NR_134541; AF245470; AF245472; AF245473; AK055029; XM_011516278; BC012925; NM_032952; NM_032953; AF156603; XM_011516279; XM_017012263; XR_001744799; BG772360; XM_011516281; NM_032951; NM_032954; AF245474; XM_011516277; NM_032994
14132,AK074734; AK075510; AK075532; XM_011526627; NM_004107; BI520292; XM_005258657; ; BC091487; BX647163; NM_001136019; BC020421; BT006828; DC312637; AK299124; DQ893808; XR_935765; DQ893544; BC008734; BE245284; U12255; XR_001753635
11848,AI269293; AK130808; BQ721697; EU831594; NM_001313944; NM_001313945; AA542841; BC001360; DB488811; NM_001313943; BF966305; BT019870; EL952052; BC005976; NM_001313941; NM_001313946; ; BC000946; L09159; AF498970; AK222556; AK296654; BX647063; EU831679; LN607834; X05026; NM_001313947; AK307220; AK130066; AW403464; BU509012; L25080; NM_001664
224796,AK075163; AY032602; BC020923; DQ895881; NR_045674; AF216941; AK075144; AK097048; XM_011514692; NR_045672; ; AF176920; AL049313; BC039380; BI559571; XM_011514694; AF086005; AK223130; XR_926258; NR_045673; AJ420547; BP369816; DA843541; DQ679794; BC035968; BQ184144; DQ892643; NM_001114086; NM_016929; AK025350; AK314416; XM_017010953; NM_001256023; AK222544
76846,BC007434; NM_001013; NR_135763; ; BQ069656; NM_001321704; NM_001321706; NM_001321705; AW163829; BC068055; BC096756; BC141920; DQ891200; U14971; NM_001321701; BC020462; BC071940; BC071941; BG911482; CD389050; XM_017027112; AB055775; BG753945; BC007410; BC007857; BC050660; BC058892; BC096822; BM313608; DQ894383; NR_135762; AK095055; BC000802; XR_001753734; XR_430207; NM_001321702
13518,AL590005; AL096710; KF458172; AL137008; AL512422; AL512448; AL590037
75705,AK299510; BC047302; BC061907; BC098437; BC064029; BP236621; CR627377; NM_001300821; AK222528; AK293731; AK307496; BC013994; NM_001330654; NM_001417; BC007745; BP243230; BU431305; CR456958; NM_018507; AB076839; AK310244; DC403237; AK092188; BC007974; ; AK299329; AK299526; BC001097; BC073139; BC073154; BG547613; BU902688
15483,BG619051; AK313973; BX345837; EU176721; BM994393; CB530075; NM_001206741; BC012593; NM_005525; DQ892912; ; CF597174; NM_181755; CF596989; KJ534869
109168,; NM_015459; AK094227; BX648468; AK301910; BE710391; DC394729; AK097588; BC077727; BI829120; CR936784; DB034045; AK090822; BX642720; XM_006718493; AK023383; AL117600; NM_001290048
