Gene ID,GenBank Nucleotide Accession
19737,CB991106; HG492856; HG492860; ; AU130764; BC030059; BU172751; HG492858; HG492859; AF113212; AF172821; AF173551; AK315357; AL600981; BC029357; DA731601; DQ892138; DQ895332; NM_001195303; AF159570; AJ891044; BX537427; NM_001254748; NM_001254749; AA805263; AK026775; AL157502; BC032239; NR_045630; NM_025226; AA486366; BU187973; HG492857; HG492863; NM_003617; AA974387; AF030108; AF176919; BP292867; AB008109; AF493929; AM393870; DA699380; HG492861; HG492862; HG492864
13663,AF131850; AK296620; AK316539; BF770607; BM450796; DB520736; AK301556; DQ894541; HY010870; AB209820; AK223029; BG566671; DB567734; XM_017018582; AK315841; BM467354; XM_011543069; XM_011543070; NM_001330419; AF010313; BQ936285; DA680745; DQ891361; NR_110769; ; NM_001290135; NM_004879; NM_001007277; BC002390; BC029333; NR_110770; AA313725; AK291951
15254,AA076103; BG527380; NR_134494; BF967059; BG942577; CN290233; CN290239; NR_024610; NR_024611; ; AK026557; BC001287; CR457048; DA352878; XM_017009410; NR_073488; BF970603; CK002748; DB289264; U51004; AK054976; BC007090; BC028300; DB125655; U27143; AK056902; CD639104; NM_005340; NR_134495; BG393782; BG708765
66414,; BG943528; DW441120; U34343; AK222619; AF112208; AF217092; NM_001258338; BT007220; NM_018838; BM548072; BU532909; BC005936
74610,BC130036; NM_001282292; AK094005; AK222911; AK310796; HY000407; NM_001282291; AF047690; AK294344; BC141836; U66688; AK024401; AK094636; BC151235; NM_001282293; NM_007188; ; AF086382; BC146829; DB540313; AK002018; AK126885; AK314721; BC141814; BC143080; DA147595; AK128129; AL117497
114301,AL390973; AK024654; AL390970; AL390972; BX648213; CK429905; AJ312214; AL390971; ; KU178658; AK000278; NM_017734; AF262379; AL390969; BC012570; KU178657
18187,BC018631; BC143237; BC143238; KJ534900; XM_017005185; XR_923055; AF022859; AF022860; AK057705; BC104770; BX537423; HQ258666; XM_017005186; XR_923057; NM_018534; AF280544; BC009222; BX648292; KJ534899; NM_201266; ; XM_005246933; AK290934; AK307616; XM_005246934; NM_201279; AF016098; AF119893; AF280546; AK024680; XR_923056; AF280545; BC101525; XM_017005187; NM_003872; NM_201264; NM_201267; AK130198; AK307367; AL833606; BC117413; BC143608; XM_017005188
83962,AK225355; BI553790; AF257241; AK298534; AL136853; AM393763; BC017464; XR_931846; NM_001011885; NM_025238; AK000731; BF095127; DQ891458; AF529369; ; AY364253; BC028097; DQ894635; AF355402; AK225362; AK294410
22229,NM_022803; AK309873; DA876282; NM_003356; ; AF011449; AK290630; U84763; BC008392; KU178372; AK092685; AW295096; KU178371; U82818; AF001787; AK291889; BU618868
15108,NM_001037811; BC008708; BC000372; U96132; AF069134; AY092415; U73514; NM_004493; AF035555; BC000829; KU178108; AU132847; JF432473; CR456723; ; KU178107
17748,
67270,AK000285; CR533495; CR749344; NM_172177; EU832289; NM_172178; AF078860; NR_038161; AF151038; BM147739; ; AL136659; NM_014050; CD385500; AF135160; BM726733; NR_038159; AA211087; BC040240; BU561400; DB195199; NR_038160
66493,; AB049959; AF151075; AF212248; BI856229; NM_016497; BC000191; BC014329
70257,AF054175; BC047289; DA526965; AK312099; BC001944; AF116639; AK309499; AK309355; AK310120; BC063419; CB127906; NM_004894; DQ426862; NM_001127393; ; BC000429; BX161388
68267,AJ428202; NM_024698; AK290481; BC019033; DQ892920; XM_011520369; AK023106; AL832423; BC023545; BC024212; NM_001191060; AK311038; DQ895939; XM_011520370; XM_011520371; ; AA723654; NM_001191061
104816,BX247999; BX407951; XM_017021271; AX781435; XM_017021266; AW024833; BC136637; XM_005267590; XM_017021267; XM_017021276; XR_001750304; AX781433; XM_017021269; XM_017021273; BC035836; BM544197; XM_017021265; XM_017021270; XM_017021272; XM_017021275; BX280385; XM_017021268; XM_017021274; ; NM_001080464
231440,AI948471; AK025205; AL080121; AY358777; AM393174; AM393589; XM_011531833; AI767320; AK022311; CA388793; NM_015393; ; AK026200; BC013294; BG401757; BM512163; BM692302; CA843297; CA390477; AL602405
20971,AK222695; BC030805; XM_011528977; AK223243; DQ893898; CR542045; ; AK303964; X67016; D13292; DQ890718; AK312507; CR542074; NM_002999
27357,BC000033; AA191440; BC031096; BG702275; XM_017006276; AF087942; AK312283; XM_017006275; NM_001184721; U44131; NM_001184720; ; AK299962; CR536547; U31525; X79537; NM_004130
224904,AI300708; BI827162; BM563199; BC009557; CR748109; NM_205767; AI004554; AK091768; ; AA292888; NM_001308240; AJ707830; BC042386; BC052640; XM_011527675; XM_017026248
68202,AV713284; BC020821; NM_005000; AK022209; NR_111925; U53468; W44870; NM_001282422; NM_001282419; NM_001291304; NR_111926; AK315458; BC070236; BF790429; BG611486; BT006695; BF671339; CR933664; NM_001282420; NR_104168; ; BC070237; U64028; NM_001282421; NR_104169; BC000813; BF670375; BG400546; HG500559
22084,BC025364; BC150300; CA427637; KJ534956; KJ534958; KJ534983; KJ535094; XM_011522639; NM_001318831; NM_001318832; AK094152; AK295672; BF194994; DC402106; KJ534954; XM_011522636; XM_011522637; XM_011522640; NM_001077183; NM_021056; AK299343; KJ535051; AB210000; KJ534955; KJ534984; X75621; XM_005255531; XM_017023616; NM_001318829; NM_021055; BM966762; S82474; XM_017023617; AK022401; BC046929; BX647816; KJ535011; XM_017023618; NM_000548; AK125096; AK294548; AK295728; DB288276; KJ534957; KJ534982; KJ534985; KJ535022; KJ535038; XM_005255529; NM_001114382; ; DA316794; KJ535039; KJ535091; XM_011522638; XM_017023615; NM_001318827
264895,AK225561; AK295258; XR_934566; AK300145; AK300625; XR_934563; XR_934564; NM_025149; AK225044; AK308584; DC296100; XR_429924; NM_001288970; AY358660; DC384989; XM_006722110; XM_011525294; BC012053; CA945050; XR_934567; NM_001288968; NM_001288969; NM_001288971; NM_001288972; ; AK294205; AK024573; AK311109; BC014123; XR_934565; NR_110232
20216,DQ896227; XM_017023523; NM_202000; AK290322; ; EU176405; BM828310; DQ892979; AK223139; BC002790; CA425752; BI770558; BI826935; D16350; X80062; NM_005622; AK296122; BU170035; XM_011545911; XM_017023524
67528,XM_011523033; BX387030; AA227330; AA579048; EU981826; NM_001243657; ; AK296963; BC172303; BX494638; NM_001105663; NM_001243660; BU579534; CN297379; NM_001243661; ES309123; XM_011523032; AI927964; XM_017023170
66091,DQ894540; ; AK289489; CR542143; BC022369; NM_004542; DQ891360; XM_017026833; BC061644; BC011021; AF070653; AF044955
70397,; CB961613; NM_001040613; BC002748; BM984431; BU542365; AI800622; AK000540; AK225531; DB483583; NM_017866; AK225536; BF439499; NR_033334
14651,; BG703401; DQ891220; AK298174; AK299173; BI758286; NM_001040427; AK308825; XM_017023195; AK290155; DB502986; AY576804; BC002627; DR006636; XM_011522469; AK299993; BC000840; BU176541; DQ894403; NM_001286249; DQ891221; X90999; NM_005326; AK054943; EU176259; XM_011522470
14933,AC117404; AJ252564; AJ252565; L13943; AJ252552; AJ252569; AJ252558; AJ252562; X68285; X78211; AJ252551; BC042421; AC112496; AJ252557; AJ252560; AJ252561; AJ252566; AJ252567; BC037549; AJ252554; AJ252563; AJ252568; AJ252570; AK313215; X69886; AC005913; AJ252550; AJ252553; AJ252555; AJ252556; AJ252559; BC071595
55951,AF151887; XM_011535894; NR_073093; DC402302; NM_001270879; NM_016098; AK312201; BC000810; XM_011535895; AL556427; AF125101; BG828174; ; AK310934; AL561589; BF665465; AF275811
66377,AK023115; AK291147; BC101798; CA313899; CR457005; W56292; CB047240; NM_001184989; BU677336; NM_001184986; NM_001184991; BG701467; NM_001184990; AF047184; NM_001184988; ; BC107682; BC112061; BM768825; AF047435; NM_001184987; NM_002494; CB160001; CN347371; CX163301
66390,; AF151865; CO248221; AK002157; BC010649; NM_016045; BC013969; NM_001256403; JF432587; AK298135; AK314449
72948,AB017016; AW955330; XM_005248237; BT020035; DB478250; DB546894; BC131506; BQ066916; XM_017008993; AK098392; AY319261; BC040496; BU726600; NM_007030; AK054920; AI796918; XM_017008994; ; BC152382
226744,BC010228; XM_005273083; XM_011544112; BX647629; NM_152609; AM393329; DA461531; XM_011544110; XM_011544113; ; AK074142; AL834246; XM_011544111; XM_017000488; AK056563; XM_005273081; XM_017000489; AK091739; DA994539; XM_017000487; NM_001139459; AM392580; BC036200; XM_011544114
71743,AF208536; CH471152; AK297153; AC067852; BC067254; AK075415; BT007168; AF453478; AK314076; U18919; AY094602; BC006354; BC020985
320717,AK098051; BC111551; CR749216; AY357944; BC031339; ; AF385435; AK124744; NR_138550; NM_139283
21925,BC005323; AK291323; BU854061; CR541884; XM_011529031; JF432579; NM_003279; X07898; ; AK300665; M22307; AI080746; CR541864
66587,AB209783; AK292232; BC000377; BM799420; F02420; XM_011515763; NM_033015; AK023141; DQ896171; XM_017011704; NM_001258461; NM_006712; AK223132; AL713798; BC006386; BU682096; EU176731; XM_005249932; XM_017011706; DQ892922; X86779; XM_011515761; XM_017011705; ; BC011770; BC039026; XM_005249933; DA253544; XM_011515762
80748,AK058086; ; AK001957; AY358637; BC050582; BX647220; DQ487761; XM_017010434; AK315984; BC107489; AM393370; XM_017010432; XM_017010433; NM_001286635; NM_152734; BC023605; AK300351; BC009380; BC021804; BC095423; BC105947; BX538108; NM_001286636; AK172780; BC105946; FR832871; XM_011514377; AJ420498; AJ420511; AK025213; BC032796; FR832872; NM_001286637
20597,AY649987; BM686561; BM977655; HQ132748; X52678; XM_011520304; XR_001747940; NM_000543; M59916; HQ132747; NR_134502; AA746054; ; AK292388; HQ132745; HQ132746; X52679; XM_011520303; NM_001318088; BU845962; NM_001007593; X59960; AB209775; BC041164; BI599208; HY095805; NM_001318087; NR_027400
18550,AL110107; BC012181; NM_001289823; BM043834; NM_001289824; NM_002569; ; BP283962; S65442; AL555508; BC008295; BP282138; X17094; AI051906
